episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
episode-88406565-replay,/Users/nickzwart/Desktop/V4/episode-88406565-replay.json,Kilupy,0,0,Grimmsnarl,0.60,0,Grimmsnarl,V4
episode-88406565-replay,/Users/nickzwart/Desktop/V4/episode-88406565-replay.json,Kilupy,1,1,Grimmsnarl,0.60,0,Grimmsnarl,V4
episode-88406692-replay,/Users/nickzwart/Desktop/V4/episode-88406692-replay.json,Kilupy,1,1,other,0.60,0,Grimmsnarl,V4
episode-88407222-replay,/Users/nickzwart/Desktop/V4/episode-88407222-replay.json,Kilupy,1,0,Grimmsnarl,0.60,0,Grimmsnarl,V4
episode-88407766-replay,/Users/nickzwart/Desktop/V4/episode-88407766-replay.json,Kilupy,1,0,Alakazam,0.60,0,Grimmsnarl,V4
episode-88408301-replay,/Users/nickzwart/Desktop/V4/episode-88408301-replay.json,Kilupy,0,1,Alakazam,0.60,0,Grimmsnarl,V4
episode-88408827-replay,/Users/nickzwart/Desktop/V4/episode-88408827-replay.json,Kilupy,0,0,M-Lucario,0.60,0,Grimmsnarl,V4
episode-88409353-replay,/Users/nickzwart/Desktop/V4/episode-88409353-replay.json,Kilupy,1,1,Alakazam,0.60,0,Grimmsnarl,V4
episode-88409886-replay,/Users/nickzwart/Desktop/V4/episode-88409886-replay.json,Kilupy,1,0,M-Lucario,0.60,0,Grimmsnarl,V4
episode-88410429-replay,/Users/nickzwart/Desktop/V4/episode-88410429-replay.json,Kilupy,0,1,Archaludon,0.60,0,Grimmsnarl,V4
episode-88410955-replay,/Users/nickzwart/Desktop/V4/episode-88410955-replay.json,Kilupy,1,1,M-Starmie,0.60,0,Grimmsnarl,V4
episode-88411478-replay,/Users/nickzwart/Desktop/V4/episode-88411478-replay.json,Kilupy,1,1,other,0.60,0,Grimmsnarl,V4
episode-88412009-replay,/Users/nickzwart/Desktop/V4/episode-88412009-replay.json,Kilupy,1,1,Crustle,0.60,0,Grimmsnarl,V4
episode-88412521-replay,/Users/nickzwart/Desktop/V4/episode-88412521-replay.json,Kilupy,0,1,Archaludon,0.60,0,Grimmsnarl,V4
episode-88413073-replay,/Users/nickzwart/Desktop/V4/episode-88413073-replay.json,Kilupy,0,1,M-Lucario,0.60,0,Grimmsnarl,V4
episode-88413602-replay,/Users/nickzwart/Desktop/V4/episode-88413602-replay.json,Kilupy,0,1,M-Lucario,0.60,0,Grimmsnarl,V4
episode-88414123-replay,/Users/nickzwart/Desktop/V4/episode-88414123-replay.json,Kilupy,0,1,Grimmsnarl,0.60,0,Grimmsnarl,V4
episode-88414723-replay,/Users/nickzwart/Desktop/V4/episode-88414723-replay.json,Kilupy,1,1,Archaludon,0.60,0,Grimmsnarl,V4
